ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l1cache_3, stateEvent_Inv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_Inv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_Inv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInvX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInvX_M, , Accumulator, 3840088, 0, 2, 2, 2, 1, 1
l1cache_3, stateEvent_FetchInvX_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInvX_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInvX_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInvX_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_Fetch_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_Fetch_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_Fetch_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_Fetch_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_Fetch_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_Fetch_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_Fetch_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FetchInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_ForceInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_ForceInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_ForceInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_ForceInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_ForceInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_ForceInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_ForceInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_ForceInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FlushLine_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FlushLine_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FlushLine_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FlushLineInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FlushLineInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FlushLineInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FlushLineResp_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FlushLineResp_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, stateEvent_FlushLineResp_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_GetS, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l1cache_3, eventSent_GetX, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_3, eventSent_GetSX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_Write, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_PutM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_NACK, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_FlushLine, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_FlushLineInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_FetchResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_FetchXResp, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_3, eventSent_AckInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_GetSResp, , Accumulator, 3840088, 0, 4000, 4000, 4000, 1, 1
l1cache_3, eventSent_GetXResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_WriteResp, , Accumulator, 3840088, 0, 2000, 2000, 2000, 1, 1
l1cache_3, eventSent_FlushLineResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_Put, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_Get, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_AckMove, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_CustomReq, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_CustomResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, eventSent_CustomAck, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, EventStalledForLockedCacheline, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, evict_I, , Accumulator, 3840088, 0, 381, 381, 381, 1, 1
l1cache_3, evict_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, evict_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, evict_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, evict_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, evict_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_3, evict_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
